qtext,label,atext
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) Serena Williams practiced on Wednesday for the first time since a knee injury forced her to withdraw before her BNP Paribas Open semi-final last week but has not lowered her expectations for the Miami Open .
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) World number one Serena Williams overcame a dreadful second set to beat Germany ' s Sabine Lisicki 7-6 ( 4 ) 1-6 6-3 on Wednesday for her 700th career win and a berth in the Miami Open semi-finals .
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) World number one Serena Williams comfortably beat 15-year-old CiCi Bellis 6-1 6-1 while Romanian third-seed Simona Halep and Italian Flavia Pennetta also progressed at the Miami Open on Sunday .
Did Serena Williams win the 2015 Miami Open ?,1,"MIAMI ( Reuters ) Serena Williams won her eighth Miami Open title with little trouble , enjoying a 6-2 6-0 win over Spain ' s Carla Suarez Navarro in just 56 minutes on Saturday ."
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) Serena Williams put aside her knee injury to begin her bid for an eighth Miami Open title with a 6-3 6-1 win over Romania ' s Monica Niculescu at Key Biscayne on Saturday but sixth seed Eugenie Bouchard was upset by German qualifier Tatjana Maria .
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) Serena Williams put aside her knee injury to begin her bid for an eighth Miami Open title with a 6-3 6-1 win over Romania s Monica Niculescu at Key Biscayne on Saturday but sixth seed Eugenie Bouchard was upset by German qualifier Tatjana Maria .
Did Serena Williams win the 2015 Miami Open ?,1,MIAMI ( Reuters ) Simona Halep is emerging as one of the few players on Tour capable of putting up a real fight against Serena Williams and the Romanian ' s performance in Thursday ' s Miami Open semi-final was another indication of her growing stature in the game .
Did Serena Williams win the 2015 Miami Open ?,1,"MIAMI ( Reuters ) World number one Serena Williams edged an enthralling battle with third-seed Simona Halep 6-2 4-6 7-5 to set up a Miami Open final showdown against Spain ' s Carla Suarez Navarro , who advanced in straight sets earlier on Thursday ."
Did Serena Williams win the 2015 Miami Open ?,1,Serena Williams played some magnificent shots to win her eighth Miami Open title but was horrified at the thought of winning four more .
Did Serena Williams win the 2015 Miami Open ?,1,"In the meantime , here s how Serena Williams got on yesterday in the women s final : Serena Williams played some magnificent shots to win her eighth Miami Open title but was horrified at the thought of winning four more ."
Will the Yankees make it back to the World Series in 2015 ?,0,Former New York Yankees catcher Yogi Berra celebrates 90th birthday ; Major League Baseball replaces his World Series rings and Most Valuable Player Award plaques that were stolen from museum with replicas .
Will the Yankees make it back to the World Series in 2015 ?,0,"Keeping Score column ; Aaron Boone should be included as worthy player for 2015 Baseball Hall of Fame ; Boone , who played for 12 seasons , hit one of the most memorable postseason home runs that sent New York Yankees past the rival Boston Red Sox and into the World Series in 2003 ; he now faces possibility of failing to garner single Hall of Fame vote ."
Will the Yankees make it back to the World Series in 2015 ?,0,"The Upshot ; Michael Beschloss History Source column recalls Game 7 of the 1964 World Series between the New York Yankees and St Louis Cardinals ; notes that game unfolded against backdrop of stunning events , including scandal in Pres Lyndon B Johnson ' s White House , ouster of Soviet leader Nikita Khrushchev amid coup in Russia and the first successful test of a nuclear weapon by ' Red ' China ."
Will the Yankees make it back to the World Series in 2015 ?,0,"But he s still in my mind , you know ? A year ago , Jeter was getting set for a league-wide , epic goodbye tour , where fans home and away could pay their respects to an all-time great and future hall-of-famer the iconic shortstop at the core of five World Series titles who accumulated more than 3 , 000 hits while authoring a series of memorable Yankees moments ."
Will the Yankees make it back to the World Series in 2015 ?,0,"After all , you d think that a Yankees team that desperately needs to make the playoffs to avoid a third straight embarrassing season wouldn t actively antagonize their best hitter , who also happens to be the man whose 2009 postseason brought them their only World Series victory in the last decade and a half ."
Will the Yankees make it back to the World Series in 2015 ?,0,"Cone would once again assume the hired-gun role for the Yankees later that season , before settling down with New York long enough to pick up four more World Series rings ."
Will the Yankees make it back to the World Series in 2015 ?,0,"For those who grew up watching Jeter as he anchored five World Series titles , surpassed 3 , 000 hits and walked up to home plate more than any other player in the history of the Yankees the shortstop is the Mickey Mantle of his time , the Joe DiMaggio of his era ."
Will the Yankees make it back to the World Series in 2015 ?,0,"According to the local Norwood News , Obama s appearance in the Bronx marked the first time a sitting president has visited the borough since 2001 , when George W Bush attended a Yankees World Series game which had been postponed due to the 11 September attacks ."
Will the Yankees make it back to the World Series in 2015 ?,0,"The Giants lost to the Yankees in the World Series that season , but by 1954 , Willie Mays was roaming the outfield in Harlem and the Giants won their fifth and final World Series title in New York , sweeping the Cleveland Indians ."
Will the Yankees make it back to the World Series in 2015 ?,0,"Torre , then the New York Yankees manager , had just won four World Series in five years because of his remarkable ability to handle a roster of highly-paid tempestuous players ."
Will the Yankees make it back to the World Series in 2015 ?,0,"4 . 01pm ET Kevin Millar pep talk The only MLB team to have won a series after falling behind 0-3 were the Boston Red Sox in 2004 , who beat the New York Yankees and went on to win the World Series for the first time in 86 years and that makes me happy to type every single time I do ."
Will the Yankees make it back to the World Series in 2015 ?,0,"Derek Jeter , 18 November 1996 The superstar-in-waiting made his Letterman debut shortly after helping the Yankees to their first World Series since 1978 ."
Will the Yankees make it back to the World Series in 2015 ?,0,"They have won the World Series 11 times more than any club but the Yankees including two victories in the last decade , in 2011 and 2006 ."
Will the Yankees make it back to the World Series in 2015 ?,0,"As easy as it is for those of us who root for small market teams to complain about the big spenders , the Yankees and Dodgers have combined for a grand total of one World Series championship over the last 14 seasons ."
Will the Yankees make it back to the World Series in 2015 ?,0,Showalter got fired by the New York Yankees in 1995 and the Arizona Diamondbacks in 2000 and both of those teams went on to win World Series titles in the following seasons .
Will the Royals finally make it to the World Series in 2014 ?,1,"The Kansas City Royals defeated the Baltimore Orioles 2-1 on Wednesday to advance to the World Series for the first time since 1985 , when they defeated St . Louis 4 games to 3 ."
Will the Royals finally make it to the World Series in 2014 ?,1,( Reuters ) The fairytale Kansas City Royals and resourceful Baltimore Orioles completed sweeps of their American League Division Series on Sunday to set up an intriguing best-of-seven clash with a trip to the World Series at stake .
Will the Royals finally make it to the World Series in 2014 ?,1,KANSAS CITY Missouri ( Reuters ) The Kansas City Royals secured their first World Series berth since their 1985 championship season by sweeping the American League Championship Series with a 2-1 win over the Baltimore Orioles on Wednesday .
Will the Royals finally make it to the World Series in 2014 ?,1,The Royals are one win away from their first trip to the World Series in 29 years .
Will the Royals finally make it to the World Series in 2014 ?,1,' 85 World Series Royals Relishing Playoff Run
Will the Royals finally make it to the World Series in 2014 ?,1,The Kansas City Royals are returning to the World Series after defeating the Toronto Blue Jays 4-3 on Friday .
Will the Royals finally make it to the World Series in 2014 ?,1,KANSAS CITY Missouri ( Reuters ) The San Francisco Giants beat the Kansas City Royals 3-2 on Wednesday behind a stunning performance by Madison Bumgarner to win their third World Series title in five seasons .
Will the Royals finally make it to the World Series in 2014 ?,1,Royals Headed to World Series After ALCS Sweep
Will the Royals finally make it to the World Series in 2014 ?,1,KANSAS CITY Missouri ( Reuters ) Success starved Kansas City Royals supporters packed Kauffman Stadium for Game One of the World Series against the San Francisco Giants on Tuesday with none more excited than South Korean superfan Lee Sung-woo .
Will the Royals finally make it to the World Series in 2014 ?,1,World Series 2014 : Royals Crush Giants and Force Game 7
Will the Royals finally make it to the World Series in 2014 ?,1,Royals Heading to 1st World Series Since 1985
Will the Royals finally make it to the World Series in 2014 ?,1,Royals on brink of World Series after Game Three win
Will the Royals finally make it to the World Series in 2014 ?,1,Royals even World Series with rout of Giants
Will the Royals finally make it to the World Series in 2014 ?,1,Kansas City Royals 4-11 San Francisco Giants : 2014 World Series as it happened
