0	the act of providing help or aid to someone	the act of perceiving the odor of something.
4.2	FARM OUT: arrange for contracted work to be done by others.	arranged for contracted work to be done by others.
0	Fasten (as if) with a rivet or rivets.	create and charge with a task or function.
1.2	cause to be immersed in	cause to be firmly attached.
0	the act of moving, turning something	the act of describing something.
4.8	build, make by combining materials or parts	make by combining materials and parts.
0.2	(cause to) happen at a later time	where you live at a particular time.
1	the act of preserving or protecting something	the act of colliding with something.
0.2	the act of preserving or protecting something	the act of rejecting something.
4.2	(Cause to) become less tense; rest or take one's ease.	become less tense, rest, or take one's ease.
0.8	the act of arriving at a certain place	the occurrence of a uniting of separate parts.
0	the act of grasping into one's arms	the trait of wasting resources.
0	a state of being encircled	the state of being excommunicated.
4.7	incline from a vertical position	to incline or bend from a vertical position.
0	(cause to) be overcome with sudden fears	to bring or combine together or with something else.
1.8	leave undone or leave out	terminate, end, or take out.
4.8	changing one thing for another	the act of changing one thing or position for another.
4.66666666666667	Reduce to small pieces by pounding or grinding.	reduce to small pieces or particles by pounding or abrading.
0	put into or keep in a stall	bring into a different state.
0	The appropriate or desirable thing.	the upper part of anything.
0.4	the act of concealing or disguising	the act of clipping or snipping.
4.6	a visual characterization of something	a visual representation of something.
0	physically grapple with an opponent	an exclusive circle of people with a common purpose.
0	the scent or odor of something	the act of applying force to propel something.
0	The human act of making something new.	the act of breaking something.
4.91666666666667	(cause to) separate or move in different directions	to cause to separate and go in different directions.
0	a state or act of gaining pleasure	the act of spending or disbursing money.
2.4	Change the meaning of (someone's) words with intent to deceive.	make a copy of with the intent to deceive.
0.4	the act of preserving or protecting something	the act of testing something.
4.26666666666667	put up with something unpleasant	put up with something or somebody unpleasant.
0.4	the act of appraising, critiquing something	the act of catching an object with the hands.
3	(cause to) appear suddenly or briefly	cause to happen or be responsible for.
4.2	take action or behave in a certain way	compel to behave in a certain way.
0.8	the state of being retained	the state of being active.
0	An instance or action of being incorrect.	show consideration for; take into account.
0.4	the act of expressing approval, support of something	the act of decreasing something markedly.
0.6	the act of putting something to use.	the activity of protecting something from loss or danger.
4.4	Discourage or frighten with threats or a domineering manner; intimidate; be bossy towards someone.	discourage or frighten with threats or a domineering manner; intimidate.
0	sacrifice or toll required to achieve something	an appraisal of the value of something.
0	the act of advocating or promoting something	the act of taking of a person by force.
0	the state of being employed	the state of being excommunicated.
1.8	the quality of being useful for something	the quality of not being useful or convenient.
0	a person who memorizes or learns quickly	a person who joins with others in some activity or endeavor.
0	the state of having one's weight supported	the state of being connected.
0	the act of forecasting or predicting something	the act of raising something.
4.46666666666667	give a detailed account of	narrate or give a detailed account of.
0.4	An exciting or stimulating experience.	the act of constructing something.
0	the act of forecasting or predicting something	the act of climbing something.
0	the act of providing incentive to someone	the act of damaging something or someone.
1.9	the act of putting something to use.	the act of testing something.
0	the root or base form of a word	the removal of an opponent's piece from the chess board.
